# GISP2 Sodium (Na+)
# meters,thousand years before present,PPB
Depth,Age,Sodium
2718.51,93.64,14.48
2718.7,93.689,14.81
2718.9,93.74,14.83
2719.1,93.791,14.37
2719.3,93.842,12.23
2719.5,93.894,13.37
2719.7,93.945,12.12
2719.9,93.996,15.45
2720.1,94.047,14.86
2720.3,94.098,22.57
2720.5,94.149,13.27
2720.7,94.2,12.84
2720.9,94.251,13.34
2721.11,94.304,12.89
2721.3,94.354,14.64
2721.5,94.405,13.51
2721.7,94.456,15.81
2722.1,94.558,13.51
2722.3,94.609,14.08
2722.5,94.66,13.32
2722.7,94.712,14.06
2722.9,94.763,13.4
2723.1,94.814,13.08
2723.3,94.865,12.42
2723.5,94.916,13.95
2723.7,94.967,13.84
2724.1,95.07,11.02
2724.3,95.12,16.08
2724.5,95.171,12.53
2724.71,95.225,11.92
2724.91,95.276,12.53
2725.1,95.324,13
2725.3,95.375,11.87
2725.5,95.426,12.47
2725.7,95.477,11.83
2725.9,95.528,12.31
2726.1,95.579,12.82
2726.3,95.629,13.29
2726.5,95.68,12.22
2726.7,95.731,12.74
2726.9,95.782,12.94
2727.09,95.832,12.89
2727.3,95.883,12.43
2727.5,95.935,11.35
2727.7,95.986,13.64
2727.9,96.037,14.51
2728.1,96.088,11.33
2728.3,96.138,11.13
2728.5,96.189,15.73
2728.7,96.24,12.16
2728.9,96.291,12
2729.1,96.342,12.95
2729.3,96.393,13.36
2729.5,96.444,10.99
2729.7,96.495,12.03
2729.9,96.546,12.19
2730.1,96.597,12
2730.3,96.647,11.79
2730.5,96.698,9.61
2730.7,96.749,11.86
2730.91,96.803,11.96
2731.11,96.853,12.27
2731.3,96.902,11.66
2731.5,96.953,11.68
2731.7,97.004,10.98
2731.9,97.055,10.76
2732.1,97.105,10.35
2732.3,97.154,8.96
2732.5,97.204,10.44
2732.7,97.254,9.86
2732.91,97.306,9.93
2733.12,97.358,11.66
2733.32,97.408,9.82
2733.52,97.457,8.87
2733.72,97.507,9.62
2733.92,97.557,11.15
2734.12,97.606,10.98
2734.32,97.656,10.71
2734.52,97.706,12.09
2734.72,97.755,13.41
2734.92,97.805,9.31
2735.11,97.852,14.93
2735.3,97.899,10.09
2735.5,97.949,8.33
2735.7,97.999,8.83
2735.9,98.048,10.31
2736.1,98.097,9.48
2736.3,98.144,9.2
2736.51,98.192,9.28
2736.7,98.24,8.7
2736.9,98.286,8.4
2737.3,98.38,8.16
2737.5,98.428,8.25
2737.7,98.475,8.93
2737.9,98.522,9.51
2738.1,98.57,7.59
2738.3,98.617,11.37
2738.5,98.664,7.77
2738.7,98.712,7.86
2738.9,98.759,8.25
2739.1,98.806,8.92
2739.3,98.853,8.13
2739.5,98.901,7.83
2739.7,98.948,6.76
2739.9,98.995,8.76
2740.1,99.041,8.3
2740.3,99.084,7.98
2740.5,99.127,6.72
2740.7,99.169,9.44
2740.89,99.212,11.34
2741.11,99.258,10.05
2741.3,99.3,10.99
2741.5,99.343,7.71
2741.7,99.386,8.04
2741.9,99.429,9.13
2742.3,99.516,9.66
2742.5,99.559,8.02
2742.7,99.602,9.39
2742.9,99.645,8.92
2743.1,99.689,7.62
2743.3,99.732,7.49
2743.5,99.775,7.63
2743.7,99.818,7.23
2743.9,99.861,8.34
2744.1,99.902,8.16
2744.3,99.94,8
2744.5,99.978,7.37
2744.7,100.02,7.72
2744.9,100.05,7.34
2745.1,100.09,7.46
2745.3,100.13,8.05
2745.5,100.17,6.75
2745.7,100.21,11.45
2745.9,100.24,8.54
2746.1,100.28,6.96
2746.3,100.32,7.1
2746.5,100.36,5.56
2746.7,100.4,7.83
2746.9,100.43,6.43
2747.1,100.47,10.36
2747.3,100.51,6.68
2747.5,100.55,7.1
2747.7,100.59,7.89
2747.9,100.62,9.7
2748.1,100.66,7.95
2748.3,100.7,10.78
2748.5,100.74,10.01
2748.7,100.78,12.03
2748.91,100.82,16.71
2749.11,100.86,20.54
2749.3,100.89,19.07
2749.5,100.93,24.2
2749.7,100.97,17.33
2749.9,101.01,17.51
2750.1,101.05,19.12
2750.3,101.09,21.2
2750.5,101.13,20.96
2750.7,101.17,19.18
2750.91,101.21,18.36
2751.11,101.24,18.9
2751.3,101.28,23.32
2751.5,101.32,23.56
2751.7,101.36,22.09
2751.9,101.4,23.78
2752.1,101.44,21.44
2752.3,101.47,21.83
2752.5,101.51,27.04
2752.7,101.55,26.43
2752.91,101.59,22.26
2753.11,101.63,18.9
2753.3,101.67,19.93
2753.5,101.7,18.59
2753.7,101.74,16.53
2753.9,101.78,14.7
2754.1,101.82,16.19
2754.3,101.86,9.93
2754.5,101.89,10.08
2754.7,101.93,16.09
2754.9,101.97,19.49
2755.1,102.01,19.24
2755.3,102.05,11.23
2755.5,102.09,22.3
2755.7,102.12,24.28
2755.9,102.16,22.28
2756.1,102.2,24.09
2756.3,102.24,23.65
2756.5,102.28,20.48
2756.7,102.32,26.43
2756.9,102.35,25.2
2757.1,102.39,21.27
2757.3,102.43,10.4
2757.5,102.47,9.3
2757.7,102.51,9.66
2757.9,102.55,9.27
2758.1,102.58,8.26
2758.3,102.62,8.35
2758.5,102.66,12.3
2758.7,102.7,13.74
2758.9,102.74,16.28
2759.1,102.78,25.7
2759.3,102.81,31.25
2759.5,102.85,31.32
2759.7,102.89,30.51
2759.9,102.93,29.57
2760.1,102.97,28.97
2760.3,103,27.61
2760.5,103.04,29.05
2760.7,103.08,20.47
2760.9,103.12,9.43
2761.1,103.16,9.92
2761.3,103.2,9.38
2761.5,103.24,15.22
2761.7,103.28,21.24
2761.9,103.31,19.15
2762.1,103.35,16.66
2762.3,103.39,13.4
2762.5,103.43,11.85
2762.7,103.47,11.95
2762.9,103.51,12.38
2763.1,103.55,13.69
2763.3,103.59,15.49
2763.5,103.62,16.2
2763.7,103.66,18.62
2763.9,103.7,21.69
2764.1,103.74,18.02
2764.3,103.78,11.95
2764.5,103.82,11.87
2764.7,103.86,11.72
2764.9,103.89,11.24
2765.1,103.93,11.32
2765.3,103.97,11.31
2765.5,104.01,11.25
2765.7,104.05,10.68
2765.91,104.09,10.12
2766.11,104.13,10.09
2766.3,104.17,11.26
2766.5,104.2,11.3
2766.7,104.24,11.31
2766.9,104.28,10.99
2767.1,104.32,10.74
2767.3,104.36,10.01
2767.5,104.4,11
2767.7,104.44,10.73
2768.1,104.51,8.2
2768.3,104.55,7.83
2768.5,104.59,8.32
2768.7,104.62,10.1
2768.9,104.66,7.85
2769.1,104.69,8.2
2769.3,104.73,9.29
2769.5,104.77,10.15
2769.7,104.8,10.41
2769.9,104.84,9.73
2770.1,104.88,10.33
2770.3,104.91,10.58
2770.5,104.95,12.62
2770.7,104.98,12.53
2770.9,105.02,11.3
2771.11,105.06,10.86
2771.3,105.09,9.33
2771.5,105.13,7.76
2771.7,105.17,7.23
2771.9,105.2,6.9
2772.1,105.24,8.18
2772.3,105.28,8.68
2772.5,105.31,7.98
2772.7,105.35,7.49
2772.91,105.39,7.41
2773.11,105.42,7.6
2773.3,105.46,7.56
2773.5,105.49,7.44
2773.7,105.53,9.67
2773.9,105.57,9.23
2774.1,105.6,10.2
2774.3,105.64,8.96
2774.5,105.67,10.74
2774.7,105.71,10.71
2774.91,105.75,9.85
2775.11,105.78,10.38
2775.3,105.82,11.21
2775.5,105.86,11.17
2775.7,105.89,12.1
2775.9,105.93,11.56
2776.1,105.97,11.17
2776.3,106,11.91
2776.5,106.04,10.61
2776.7,106.07,11.25
2776.91,106.11,10.25
2777.11,106.15,13.28
2777.3,106.18,11.39
2777.5,106.22,11.73
2777.71,106.26,12.48
2777.91,106.29,13.39
2778.3,106.36,13.52
2778.5,106.4,14.34
2778.7,106.44,13.9
2778.9,106.47,12.33
2779.3,106.55,14
2779.5,106.58,11.7
2779.7,106.62,11.6
2779.9,106.66,13.21
2780.3,106.73,12.81
2780.5,106.76,10.75
2780.7,106.8,12.51
2780.9,106.84,11.21
2781.1,106.87,11.28
2781.3,106.91,11.85
2781.5,106.95,14.91
2781.7,106.98,11.19
2781.9,107.02,13.8
2782.1,107.06,14.09
2782.3,107.09,13.19
2782.5,107.13,12.96
2782.7,107.16,11.46
2783.1,107.24,12.7
2783.3,107.27,13.99
2783.5,107.31,14.86
2783.7,107.35,13.42
2784.1,107.42,12.69
2784.3,107.45,14.44
2784.5,107.49,11.31
2784.7,107.53,17.17
2784.9,107.56,16.22
2785.1,107.6,17.5
2785.3,107.64,15.62
2785.5,107.67,11.67
2785.7,107.71,16.4
2785.9,107.75,14.87
2786.1,107.78,14.99
2786.3,107.82,13.65
2786.5,107.86,14.37
2786.9,107.93,15.34
2787.1,107.97,12.76
2787.3,108,15.93
2787.5,108.04,13.43
2787.7,108.07,13.41
2787.9,108.11,13.48
2788.1,108.15,16.62
2788.3,108.18,9.98
2788.5,108.22,13.64
2788.7,108.26,17.6
2788.9,108.29,11.94
2789.1,108.33,12.44
2789.3,108.36,14.68
2789.5,108.4,14.97
2789.7,108.44,12.77
2789.9,108.47,13.11
2790.1,108.51,12.09
2790.3,108.55,12.46
2790.5,108.58,11.58
2790.7,108.62,12.03
2790.9,108.66,11.85
2791.1,108.69,11.16
2791.3,108.73,11.93
2791.5,108.77,10.79
2791.7,108.8,10.68
2791.9,108.84,12.3
2792.1,108.87,11.69
2792.3,108.88,10.56
2792.5,108.9,12.99
2792.7,108.92,11.62
2792.9,108.93,12.94
2793.1,108.95,11.43
2793.3,108.97,11.85
2793.5,108.98,10.91
2793.7,109,11.53
2793.9,109.02,11.92
2794.1,109.04,13.36
2794.3,109.05,10.97
2794.5,109.07,12.3
2794.7,109.09,12.35
2794.9,109.11,14.33
2795.1,109.12,19.06
2795.3,109.14,14.29
2795.5,109.16,14.51
2795.7,109.17,12.43
2795.9,109.19,11.75
2796.1,109.21,14.51
2796.3,109.22,12.41
2796.5,109.24,22.85
2796.7,109.26,12.26
2796.9,109.28,11.19
2797.1,109.29,12.5
2797.3,109.31,12.45
2797.5,109.33,11.59
2797.7,109.34,11.6
2797.9,109.36,12.53
2798.1,109.38,12.63
2798.3,109.39,12.47
2798.5,109.41,11.58
2798.7,109.43,11.16
2798.9,109.45,13.06
2799.1,109.46,12.16
2799.3,109.48,12.43
2799.5,109.5,16.94
2799.7,109.51,16.15
2799.9,109.53,16.93
2800.1,109.56,17.37
2800.3,109.59,19.25
2800.5,109.63,22.23
2800.7,109.67,31.28
2800.9,109.7,18.21
2801.1,109.74,10.94
2801.3,109.77,9.62
2801.5,109.81,9.4
2801.7,109.84,8.78
2802.1,109.92,10.47
2802.3,109.95,9.33
2802.5,109.99,10.46
2802.7,110.03,29.39
2802.9,110.06,30.99
2803.1,110.1,38.65
2803.3,110.13,36.18
2803.5,110.17,32.1
2803.7,110.2,29.17
2803.9,110.24,31.49
2804.1,110.28,24.93
2804.3,110.31,9.48
2804.5,110.35,25.13
2804.7,110.38,10.35
2804.9,110.42,9.4
2805.1,110.46,8.31
2805.3,110.49,7.9
2805.5,110.53,8.84
2805.7,110.56,10.18
2805.9,110.6,8.88
2806.1,110.64,16.5
2806.3,110.67,33.37
2806.5,110.71,36.58
2806.7,110.74,33.08
2806.9,110.78,31.07
2807.1,110.81,30.23
2807.3,110.85,35.11
2807.5,110.89,32.18
2807.7,110.92,30.34
2807.9,110.96,32.08
2808.1,,29.65
2808.3,,30.6
2808.5,,29.43
2808.7,,34.47
2808.9,,28.49
2809.1,,30.4
2809.3,,29.69
2809.5,,33.58
2809.7,,28.34
2809.9,,35.95
2810.1,,34.29
2810.3,,29.95
2810.5,,33.3
2810.7,,36.99
2810.9,,29.9
2811.1,,34.1
2811.3,,27.97
2811.5,,32.99
2811.7,,30.46
2811.9,,32.24
2812.1,,17.22
2812.3,,17.27
2812.5,,21.75
2812.7,,17
2812.9,,17.38
2813.1,,17.14
2813.3,,16.38
2813.5,,18.19
2813.7,,17.33
2813.9,,17.29
2814.1,,19.92
2814.3,,17.8
2814.5,,22.3
2814.7,,17.38
2814.9,,17.62
2815.1,,33.69
2815.3,,25.35
2815.5,,9.68
2815.7,,9.91
2815.9,,9.4
2816.1,,9.28
2816.3,,7.29
2816.5,,8.41
2816.7,,10.53
2816.9,,8.05
2817.1,,9.48
2817.3,,10.3
2817.5,,7.45
2817.7,,8.72
2817.9,,8.98
2818.1,,8.28
2818.3,,8.85
2818.5,,7.82
2818.7,,8.91
2818.91,,8.89
2819.11,,9.3
2819.3,,8.97
2819.5,,8.56
2819.7,,8.14
2819.9,,7.69
2820.1,,8.63
2820.3,,9.28
2820.5,,7.29
2820.7,,8.39
2820.9,,9.5
2821.11,,9.31
2821.3,,9.01
2821.5,,9.6
2821.7,,8.87
2821.91,,9.36
2822.11,,11.07
2822.51,,10.09
2822.71,,9.24
2822.91,,9.8
2823.11,,9.85
2823.3,,9.24
2823.5,,7.91
2823.7,,9.98
2823.9,,7.7
2824.1,,8.19
2824.3,,14.11
2824.5,,11.62
2824.71,,9.15
2824.91,,8.31
2825.1,,8.03
2825.3,,9.16
2825.5,,8.37
2825.7,,7.93
2825.9,,14.64
2826.1,,9.18
2826.3,,10.07
2826.5,,10.59
2826.7,,9.74
2826.9,,8.13
2827.1,,8.22
2827.3,,7.45
2827.5,,8.44
2827.7,,9.11
2827.9,,8.98
2828.1,,11.02
2828.3,,10.93
2828.5,,10.19
2828.7,,10.38
2828.9,,9.39
2829.1,,17.02
2829.3,,17.44
2829.5,,20.37
2829.7,,19.24
2829.9,,20.01
2830.1,,18.83
2830.3,,13.41
2830.5,,11.53
2830.7,,9.49
2830.9,,8.38
2831.1,,12.26
2831.3,,11.37
2831.5,,9.65
2831.7,,10.3
2831.9,,9.69
2832.1,,11.61
2832.3,,10.11
2832.5,,10.7
2832.7,,9.66
2833.1,,10.66
2833.3,,8.93
2833.5,,9.81
2833.7,,12.01
2833.9,,21.22
2834.1,,16.99
2834.3,,9.27
2834.5,,11.97
2834.7,,8.89
2834.9,,9.03
2835.1,,10.96
2835.3,,8.28
2835.5,,9.24
2835.7,,14.94
2835.9,,8.28
2836.1,,9.91
2836.3,,9.28
2836.5,,8.6
2836.7,,8.64
2836.9,,8.48
2837.1,,9.98
2837.3,,16.23
2837.5,,7.71
2837.7,,8.24
2837.9,,9.51
2838.1,,9.09
2838.3,,9.56
2838.5,,9.1
2838.7,,9.63
2838.9,,12.43
2839.1,,13.9
2839.3,,9.44
2839.5,,4.71
2839.7,,5.29
2839.9,,5.52
2840.1,,4.11
2840.5,,4.01
2840.7,,3.92
2840.9,,4.45
2841.1,,4.68
2841.3,,3.98
2841.5,,4.1
2841.7,,3.65
2841.9,,3.6
2842.1,,3.63
2842.3,,3.99
2842.5,,3.78
2842.7,,3.84
2842.9,,5.73
2843.1,,3.96
2843.3,,4.05
2843.5,,3.92
2843.7,,3.66
2843.9,,3.95
2844.1,,3.75
2844.3,,4.51
2844.5,,3.77
2844.7,,3.63
2844.9,,3.45
2845.1,,3.33
2845.3,,3.31
2845.5,,3.15
2845.7,,3.16
2845.9,,2.7
2846.1,,3.21
2846.3,,3.24
2846.5,,3.17
2846.7,,3.22
2846.9,,4.81
2847.1,,3.43
2847.3,,3.01
2847.5,,3.31
2847.7,,3.29
2847.9,,3.26
2848.1,,3.2
2848.3,,3.12
2848.5,,4.01
2848.7,,3.1
2848.9,,3.27
2849.1,,12.62
2849.3,,15.25
2849.5,,16.93
2849.7,,27.29
2849.9,,22.4
2850.1,,11.8
2850.3,,14.92
2850.5,,28.37
2850.7,,17.43
2850.9,,21.76
2851.1,,20.03
2851.3,,19.66
2851.5,,19.95
2851.7,,18.62
2851.9,,17.09
2852.1,,22.8
2852.3,,29.26
2852.7,,20.88
2852.9,,10.81
2853.1,,11.3
2853.7,,6.63
2853.9,,12.33
2854.1,,12.25
2854.3,,3.46
2854.5,,2.92
2854.7,,3.21
2854.9,,3.24
2855.1,,3.08
2855.3,,10.6
2855.5,,11.03
2855.7,,20.28
2855.9,,31.53
2856.1,,31.79
2856.3,,28.38
2856.5,,20.21
2856.7,,17.57
2856.9,,22.14
2857.1,,21.19
2857.3,,18.84
2857.5,,30.76
2857.7,,33.26
2857.9,,17.31
2858.1,,15.24
2858.3,,9.84
2858.5,,15.82
2858.7,,12.16
2858.9,,11.92
2859.1,,11.43
2859.3,,10.67
2859.5,,11.48
2859.7,,12.67
2859.9,,3.56
2860.1,,3.55
2860.3,,3.33
2860.5,,3.41
2860.7,,3.33
2860.9,,3.22
2861.11,,3.49
2861.3,,3.32
2861.5,,11.07
2861.7,,17.73
2861.9,,14.01
2862.1,,14.84
2862.3,,16.16
2862.5,,14.76
2862.7,,12.85
2862.9,,8.88
2863.1,,8.96
2863.3,,9.63
2863.5,,9.82
2863.7,,8.33
2863.9,,14.89
2864.1,,15.25
2864.3,,16.19
2864.5,,12.92
2864.7,,12.81
2864.9,,12.5
2865.1,,13.06
2865.3,,13.72
2865.7,,9.86
2865.9,,13.9
2866.1,,11.65
2866.3,,12.92
2866.5,,10.59
2866.7,,16.48
2866.9,,10.61
2867.1,,12.44
2867.3,,11.1
2867.5,,17.4
2867.7,,15.02
2867.9,,12.66
2868.1,,14.29
2868.3,,13.26
2868.5,,13.17
2868.7,,18.86
2868.9,,19.04
2869.1,,18.45
2869.3,,18.45
2869.5,,17.47
2869.7,,17.84
2869.9,,12.04
2870.1,,12.05
2870.3,,11.58
2870.5,,10.39
2870.7,,13.48
2870.9,,8.9
2871.1,,8.77
2871.3,,12.21
2871.5,,9.08
2871.7,,8.82
2871.9,,11.83
2872.1,,14.29
2872.3,,20.65
2872.5,,22.94
2872.7,,23.37
2872.9,,22.53
2873.1,,22.18
2873.3,,19.78
2873.5,,16.99
2873.7,,22.5
2873.9,,20.59
2874.1,,20.18
2874.3,,13.15
2874.5,,10.69
2874.7,,12.3
2874.9,,17.17
2875.1,,14.01
2875.3,,9.62
2875.5,,13.37
2875.7,,11.79
2875.9,,8.2
2876.1,,15.01
2876.3,,17.43
2876.5,,9.92
2876.7,,11.72
2876.9,,12.7
2877.1,,14.94
2877.3,,9.33
2877.51,,8.68
2877.72,,11.61
2877.9,,11.44
2878.1,,17.28
2878.3,,15.44
2878.5,,18.14
2878.7,,19.79
2878.9,,20.32
2879.1,,20.01
2879.3,,21.28
2879.5,,21.28
2879.7,,16.83
2879.9,,14.48
2880.11,,13.99
2880.31,,13.56
2880.5,,15.33
2880.7,,17.8
2880.9,,16.91
2881.11,,15.17
2881.3,,11.86
2881.5,,10.2
2881.7,,10.67
2881.9,,10.85
2882.1,,10.36
2882.3,,11.24
2882.5,,13.76
2882.7,,14.03
2882.9,,4.27
2883.1,,3.65
2883.3,,4.13
2883.5,,8.67
2883.7,,11.12
2883.9,,11.97
2884.1,,10.92
2884.3,,17.38
2884.5,,7.68
2884.7,,9.39
2884.9,,11.08
2885.1,,12.5
2885.3,,10.45
2885.5,,11.4
2885.7,,10.91
2886.3,,10.25
2886.5,,9.03
2886.7,,9.27
2886.9,,3.4
2887.1,,6.77
2887.3,,10.8
2887.5,,10.72
2887.7,,9.8
2887.9,,10.68
2888.1,,11.39
2888.3,,10.25
2888.5,,11.79
2888.7,,11.61
2888.9,,10.68
2889.1,,10.61
2889.29,,9.08
2889.49,,8.94
2889.7,,8.89
2889.9,,13.05
2890.1,,39.81
2890.3,,6.39
2890.5,,3.46
2890.7,,3.83
2890.9,,23.29
2891.1,,3.25
2891.3,,17.24
2891.5,,11.26
2891.7,,3.45
2891.9,,3.59
2892.1,,29.12
2892.3,,8.6
2892.5,,3.62
2892.7,,8.78
2892.9,,15.84
2893.1,,22.26
2893.3,,23.29
2893.5,,28.18
2893.7,,25.92
2893.9,,23.01
2894.1,,16.71
2894.3,,11.06
2894.5,,6.73
2894.7,,17.91
2894.9,,12.75
2895.1,,21.31
2895.3,,14.73
2895.5,,13.1
2895.7,,11.32
2895.9,,16.12
2896.1,,17.06
2896.3,,14.97
2896.5,,11.2
2896.7,,4.61
2896.9,,39.56
2897.1,,47.19
2897.3,,26.72
2897.5,,30.45
2897.7,,40.01
2897.9,,37.35
2898.1,,43.35
2898.3,,49.26
2898.5,,48.58
2898.7,,30.97
2898.9,,31.32
2899.3,,39.57
2899.5,,55.01
2899.7,,42.81
2899.9,,41.37
2900.09,,51.31
2900.28,,49.68
2900.5,,54.71
2900.7,,52.78
2900.9,,42.83
2901.11,,47.73
2901.3,,44
2901.5,,41.95
2901.7,,47.17
2901.9,,56.66
2902.1,,54.1
2902.3,,45.51
2902.5,,57.9
2902.7,,59.72
2902.9,,58.56
2903.1,,58.96
2903.3,,58.15
2903.5,,57.3
2903.7,,55.73
2903.9,,58.24
2904.1,,55.24
2904.3,,52.14
2904.5,,55.6
2904.7,,59.25
2904.9,,58.15
2905.1,,59.75
2905.3,,61.47
2905.5,,61.86
2905.7,,57.93
2905.9,,58.21
2906.1,,60
2906.3,,60.49
2906.5,,58.54
2906.7,,37.85
2906.91,,53.66
2907.11,,62.08
2907.3,,58.71
2907.5,,48.79
2907.7,,53.68
2907.9,,49.47
2908.1,,52
2908.3,,55.2
2908.5,,45.11
2908.7,,46.72
2908.9,,49.2
2909.1,,47.59
2909.3,,46.31
2909.5,,50.84
2909.7,,46.8
2909.9,,33.11
2910.1,,40.45
2910.3,,46.01
2910.5,,43.7
2910.7,,40.1
2910.9,,43.09
2911.1,,39.83
2911.3,,41.26
2911.5,,43.68
2911.7,,41.03
2911.9,,47.27
2912.1,,44.49
2912.3,,38.17
2912.5,,37.48
2912.7,,38.4
2912.9,,38.58
2913.1,,33.46
2913.3,,25.52
2913.5,,35.27
2913.7,,36.05
2913.9,,41.96
2914.1,,38.89
2914.3,,28.23
2914.5,,23.74
2914.7,,34.89
2914.9,,25.6
2915.1,,36.83
2915.3,,46.08
2915.5,,40.19
2915.7,,37.37
2915.9,,40.36
2916.1,,41.92
2916.3,,30.89
2916.5,,33.45
2916.7,,40.37
2916.9,,43.34
2917.1,,43.3
2917.3,,36.83
2917.5,,45.54
2917.7,,55.28
2917.9,,48.76
2918.1,,45.68
2918.3,,51.89
2918.5,,58.18
2918.72,,54.19
2918.91,,35.76
2919.1,,48.84
2919.3,,37.79
2919.5,,31.01
2919.7,,44.49
2919.9,,52.76
2920.1,,37.14
2920.3,,46.54
2920.5,,45.7
2920.7,,32.59
2920.9,,25.88
2921.11,,37.31
2921.3,,40.41
2921.5,,12.09
2921.7,,9.86
2921.9,,5.7
2922.1,,11.8
2922.3,,16.75
2922.5,,11.03
2922.7,,10.32
2922.9,,23.6
2923.1,,13.75
2923.3,,32.56
2923.5,,41.36
2923.7,,38.33
2923.9,,40.72
2924.1,,40.32
2924.3,,44.6
2924.5,,44.23
2924.7,,49.46
2924.9,,45.27
2925.1,,30.17
2925.3,,28.45
2925.5,,35.99
2925.7,,35.86
2925.9,,40.95
2926.1,,44.14
2926.3,,41.65
2926.5,,37.43
2926.7,,34.48
2926.9,,22.12
2927.1,,32.78
2927.3,,38.31
2927.5,,37.47
2927.7,,36.59
2927.9,,30.81
2928.1,,37.94
2928.3,,48.36
2928.5,,47.72
2928.7,,47.36
2928.9,,46.24
2929.1,,48.99
2929.3,,42.45
2929.5,,54.37
2929.7,,52.83
2929.9,,45.89
2930.1,,49.59
2930.3,,49.63
2930.5,,54.38
2930.7,,51.83
2930.9,,57.86
2931.1,,41.99
2931.3,,46.41
2931.5,,46.84
2931.7,,46.01
2931.9,,42.39
2932.1,,52.32
2932.3,,50.23
2932.5,,43.45
2932.7,,44.05
2932.9,,44.8
2933.1,,41.52
2933.3,,41.93
2933.5,,42.47
2933.7,,45.66
2933.9,,40.1
2934.1,,56.34
2934.3,,59.24
2934.5,,54.95
2934.7,,57.52
2934.9,,61.13
2935.1,,49.82
2935.3,,41.93
2935.5,,44.35
2935.7,,40.16
2935.9,,37.49
2936.1,,41.78
2936.3,,48.88
2936.51,,47.02
2936.7,,43.72
2936.9,,41.66
2937.1,,50.43
2937.3,,43.91
2937.5,,46.72
2937.7,,46.38
2937.9,,44.29
2938.1,,46.74
2938.3,,45.47
2938.5,,44.57
2938.7,,44.86
2938.9,,45.13
2939.1,,42.77
2939.3,,42.35
2939.5,,40.11
2939.7,,44.58
2939.9,,52.49
2940.1,,53.87
2940.3,,49.43
2940.5,,49.97
2940.7,,49.36
2940.9,,38.83
2941.1,,55.99
2941.3,,54.36
2941.5,,46.05
2941.7,,43.59
2941.91,,50.95
2942.11,,38.4
2942.3,,52.64
2942.5,,46.27
2942.7,,50.4
2942.9,,34.38
2943.1,,32.72
2943.3,,30.94
2943.5,,40.75
2943.7,,38.27
2943.9,,49.6
2944.1,,43.76
2944.3,,49.26
2944.5,,54.26
2944.7,,47.88
2944.9,,50.68
2945.1,,46.65
2945.3,,45.35
2945.5,,45.02
2945.7,,35.44
2945.9,,30.41
2946.1,,30.26
2946.3,,32.37
2946.5,,36.95
2946.7,,38.8
2946.9,,41.64
2947.1,,44.41
2947.3,,40.3
2947.5,,37.7
2947.7,,42.55
2947.9,,38.07
2948.1,,32.28
2948.3,,33.76
2948.5,,31.61
2948.7,,25.51
2948.9,,3.67
2949.1,,3.63
2949.3,,13.58
2949.5,,3.72
2949.7,,3.11
2949.9,,3.63
2950.1,,18.54
2950.3,,39.34
2950.5,,35.62
2950.7,,30.61
2950.9,,39.12
2951.11,,8.92
2951.3,,11.98
2951.5,,3.88
2951.7,,4.71
2951.9,,12.68
2952.1,,3.67
2952.3,,19.34
2952.5,,10.09
2952.7,,4.14
2952.9,,4.08
2953.1,,3.44
2953.3,,3.59
2953.5,,15.89
2953.7,,30.35
2953.91,,18.61
2954.11,,3.42
2954.3,,4.22
2954.5,,4.39
2954.7,,3.73
2954.9,,3.46
2955.1,,3.15
2955.3,,3.28
2955.5,,3.47
2955.7,,3.3
2955.9,,3.35
2956.1,,3.38
2956.3,,3.18
2956.5,,3.28
2956.7,,43.69
2956.9,,41.83
2957.1,,37.13
2957.3,,38.68
2957.5,,34.17
2957.7,,26.11
2957.9,,22.68
2958.1,,3.32
2958.3,,21.98
2958.5,,21.7
2958.7,,10.38
2958.9,,4.02
2959.1,,4
2959.3,,3.85
2959.5,,3.57
2959.7,,3.91
2959.9,,3.45
2960.1,,3.33
2960.3,,3.63
2960.5,,3.81
2960.7,,3.89
2960.9,,3.99
2961.1,,3.64
2961.3,,3.49
2961.5,,4.58
2961.7,,3.89
2961.9,,4.11
2962.1,,4.33
2962.3,,4.45
2962.5,,4.42
2962.7,,4.31
2962.9,,3.85
2963.1,,3.71
2963.3,,4
2963.5,,3.69
2963.7,,4.16
2963.9,,35.09
2964.1,,42.51
2964.3,,46.61
2964.5,,52.13
2964.7,,38.9
2964.9,,37.66
2965.1,,37.98
2965.3,,42.74
2965.5,,43.99
2965.7,,38.86
2965.9,,41.51
2966.1,,32.74
2966.3,,39.83
2966.5,,28.86
2966.7,,37.64
2966.9,,34.47
2967.1,,45.3
2967.3,,46.39
2967.5,,40.66
2967.7,,41.42
2967.9,,46.25
2968.1,,44.01
2968.3,,8.49
2968.5,,8.27
2968.7,,36.39
2968.9,,12.53
2969.1,,9.03
2969.3,,11.81
2969.5,,3.43
2969.7,,3.51
2969.9,,4.37
2970.1,,15.05
2970.3,,10.39
2970.5,,8.8
2970.7,,25.97
2970.9,,34.72
2971.11,,30.83
2971.3,,28.21
2971.5,,27.46
2971.7,,26.87
2971.9,,32.83
2972.1,,34.56
2972.3,,30.09
2972.5,,28.72
2972.7,,28.18
2972.9,,25.15
2973.1,,30.8
2973.3,,34.55
2973.5,,36.05
2973.7,,38.13
2973.9,,34.14
2974.1,,16.27
2974.3,,22.25
2974.5,,3.94
2974.7,,21.05
2974.9,,16.14
2975.1,,4.45
2975.3,,4.53
2975.5,,4.31
2975.7,,3.96
2975.9,,3.88
2976.1,,3.43
2976.3,,3.32
